job_id,arrival_time,runtime,cpu_demand,mem_demand,priority,deadline_time,scenario_id,job_class
0,0,0.982359,0.703623,0.330331,0,5.179691,scenario_003,short
1,0,6.528153,0.540271,0.204571,2,7.698075,scenario_003,medium
2,0,1.788385,0.204711,0.71143,1,4.932235,scenario_003,short
3,0,11.518493,0.665767,0.732705,1,23.601539,scenario_003,medium
4,1,13.524728,0.293078,0.649973,0,64.508629,scenario_003,medium
5,1,1.244297,0.225651,0.892217,1,3.891178,scenario_003,short
6,1,1.967756,0.640773,0.804954,1,5.44521,scenario_003,short
7,1,6.764505,0.349303,0.449556,0,32.170826,scenario_003,medium
8,1,12.797803,0.338635,0.376881,1,34.501139,scenario_003,medium
9,1,17.2828,0.504234,1.0,0,64.41537,scenario_003,medium
10,1,1.596103,0.311013,0.919424,0,6.147811,scenario_003,short
11,2,1.283822,0.212511,0.63534,0,7.884118,scenario_003,short
12,2,1.924622,0.300502,0.933183,1,5.901266,scenario_003,short
13,2,14.74156,0.207494,0.365659,0,48.267409,scenario_003,medium
14,2,1.652457,0.069529,0.311116,0,8.258945,scenario_003,short
15,2,6.147244,0.693415,0.668682,1,16.047044,scenario_003,medium
16,2,2.389944,0.547275,1.0,2,5.754966,scenario_003,short
17,2,13.538607,0.356716,0.843314,1,38.138271,scenario_003,medium
18,2,1.736748,0.196411,0.416169,1,4.959121,scenario_003,short
19,2,19.470957,0.69845,0.598804,0,70.870591,scenario_003,medium
20,3,18.640033,0.38573,0.82944,0,65.118991,scenario_003,medium
21,3,2.115857,0.284926,0.546535,0,9.741932,scenario_003,short
22,3,10.116755,0.679011,0.577419,1,20.436126,scenario_003,medium
23,3,2.079619,0.247556,0.525535,2,5.938115,scenario_003,short
24,3,12.747479,0.392739,0.316178,2,18.558478,scenario_003,long
25,3,26.587113,0.754799,0.592206,2,41.107625,scenario_003,long
26,3,10.257451,0.685934,0.214319,0,52.767571,scenario_003,medium
27,3,10.710182,0.130606,0.429042,1,32.189868,scenario_003,medium
28,3,1.454357,0.412955,1.0,1,5.739787,scenario_003,short
29,4,0.486136,0.513636,0.618065,2,5.0,scenario_003,short
30,4,20.054462,0.371792,0.679939,2,43.679104,scenario_003,medium
31,4,43.436275,0.551647,0.257322,0,208.534345,scenario_003,long
32,4,1.063482,0.237844,0.303922,0,9.844558,scenario_003,short
33,4,8.374188,0.775235,0.305095,0,47.926021,scenario_003,medium
34,4,1.610678,0.32239,1.0,0,9.538961,scenario_003,short
35,4,11.998823,0.224685,0.861204,0,67.202395,scenario_003,medium
36,4,1.362627,0.385213,0.05,0,9.954525,scenario_003,short
37,4,1.496192,0.170957,0.584104,0,12.058229,scenario_003,short
38,4,27.229785,0.632789,0.436858,1,80.015844,scenario_003,medium
39,5,11.653155,0.721323,0.591296,1,34.963102,scenario_003,medium
40,5,0.818354,0.317518,0.679959,0,8.662352,scenario_003,short
41,5,21.897097,0.725858,0.908156,1,65.012784,scenario_003,long
42,5,1.322289,0.405192,0.464721,0,12.110711,scenario_003,short
43,5,0.654775,0.064039,0.921495,2,6.0,scenario_003,short
44,5,3.556982,0.678466,0.316531,0,17.823865,scenario_003,short
45,5,7.694213,0.333622,0.840506,0,33.802371,scenario_003,medium
46,5,0.84564,0.364158,0.388173,1,6.857877,scenario_003,short
47,5,1.261259,0.216149,0.226727,1,8.438521,scenario_003,short
48,6,1.072877,0.363979,1.0,0,9.597286,scenario_003,short
49,6,16.035871,0.566956,1.0,1,51.525351,scenario_003,medium
50,6,8.088258,0.628657,0.494817,2,15.616877,scenario_003,medium
51,6,1.234207,0.722205,0.44684,0,10.600638,scenario_003,short
52,7,1.509217,0.105868,0.670726,1,10.453421,scenario_003,short
53,7,10.527755,0.397549,0.096288,0,58.739345,scenario_003,medium
54,7,11.938572,0.701142,0.307963,0,45.370153,scenario_003,medium
55,7,1.749953,0.402289,0.418936,1,10.205825,scenario_003,short
56,7,1.216419,0.198627,0.169669,1,9.952743,scenario_003,short
57,8,1.086299,0.163033,0.287803,0,13.300743,scenario_003,short
58,8,16.340306,0.539097,0.69345,0,99.224897,scenario_003,medium
59,8,2.657436,0.101708,0.791837,0,20.790389,scenario_003,short
60,8,0.950097,0.398022,0.688068,2,9.576174,scenario_003,short
61,9,8.376267,0.393688,0.64525,1,32.432537,scenario_003,medium
62,9,2.449774,0.330526,0.666159,0,16.664678,scenario_003,short
63,9,0.816681,0.519972,0.740887,0,13.101314,scenario_003,short
64,9,14.952761,0.365227,0.300081,0,60.716281,scenario_003,medium
65,9,2.253563,0.290896,0.468457,0,19.468487,scenario_003,short
66,9,1.440144,0.226742,0.679842,2,10.939874,scenario_003,short
67,9,1.456291,0.099836,0.317221,1,12.357566,scenario_003,short
68,9,6.635,0.223182,0.482712,1,22.274731,scenario_003,medium
69,9,3.13036,0.315314,0.684698,2,12.994537,scenario_003,short
70,9,1.964723,0.225172,0.466664,0,16.925065,scenario_003,short
71,9,1.052686,0.215279,0.470964,0,12.970353,scenario_003,short
72,9,9.038225,0.405779,0.759487,0,48.203357,scenario_003,medium
73,10,1.470746,0.081682,0.528586,0,16.345291,scenario_003,short
74,10,0.986968,0.5843,0.76196,1,12.809657,scenario_003,short
75,10,0.978545,0.111778,0.163342,0,15.502394,scenario_003,short
76,10,17.448891,0.44082,0.911095,0,107.924626,scenario_003,medium
77,10,10.996805,0.121024,0.271531,1,40.742283,scenario_003,medium
78,10,6.268987,0.248306,0.197205,1,22.352674,scenario_003,medium
79,10,8.509246,0.587836,0.499739,0,40.801759,scenario_003,medium
80,10,10.76149,0.734848,0.373557,1,35.192289,scenario_003,medium
81,11,10.704864,0.584978,0.305774,2,28.114212,scenario_003,medium
82,11,2.366246,0.355061,0.434286,0,21.474191,scenario_003,short
83,11,1.230267,0.44988,0.808724,1,13.581745,scenario_003,short
84,11,12.07162,0.612036,0.259544,1,32.321597,scenario_003,medium
85,11,1.455555,0.392666,0.767252,0,15.977829,scenario_003,short
86,12,0.748657,0.069126,0.352925,1,13.505993,scenario_003,short
87,12,2.188944,0.133765,0.633304,0,20.982027,scenario_003,short
88,12,0.962862,0.243453,0.900955,2,13.764286,scenario_003,short
89,12,0.97132,0.122463,0.616114,1,13.853591,scenario_003,short
90,12,1.136893,0.326799,0.328807,2,13.434074,scenario_003,short
91,12,11.972214,1.0,0.174737,0,65.435127,scenario_003,long
92,13,1.312522,0.364905,0.592212,0,18.028012,scenario_003,short
93,13,1.298098,0.128653,0.139794,2,14.458507,scenario_003,short
94,13,1.626886,0.134587,0.132271,0,21.718306,scenario_003,short
95,13,1.309708,0.130857,0.889153,1,15.581686,scenario_003,short
96,13,1.306499,0.254341,0.769335,1,15.869779,scenario_003,short
97,13,1.327642,0.458137,0.388339,0,18.43415,scenario_003,short
98,13,39.02813,0.634813,1.0,0,204.823301,scenario_003,long
99,13,9.179321,0.243405,0.912356,1,35.703323,scenario_003,medium
100,13,1.684712,0.06131,0.626773,2,15.108921,scenario_003,short
101,14,2.444725,0.4494,0.779044,1,19.538181,scenario_003,short
102,14,2.901074,0.067116,0.732502,0,24.94639,scenario_003,short
103,14,13.149031,0.896438,0.717305,1,42.817865,scenario_003,medium
104,14,2.139106,0.161516,0.350389,0,25.59626,scenario_003,short
105,14,16.365186,0.199662,0.542177,1,45.267422,scenario_003,medium
106,14,31.922416,0.68235,0.817106,2,66.71702,scenario_003,long
107,14,9.904654,0.307521,0.815457,1,41.152058,scenario_003,medium
108,14,1.659619,0.325963,0.565534,0,20.703019,scenario_003,short
109,14,2.050956,0.362067,0.702028,0,21.49764,scenario_003,short
110,14,1.802516,0.092308,0.595204,0,22.830224,scenario_003,short
111,14,9.209353,0.271356,0.495044,1,37.331374,scenario_003,medium
112,15,5.823495,1.0,0.253937,0,43.918487,scenario_003,medium
113,15,5.688314,0.608518,0.740018,1,24.765431,scenario_003,medium
114,15,0.784751,0.550753,0.555578,1,17.136139,scenario_003,short
115,15,8.599805,0.337825,0.689068,1,39.313393,scenario_003,medium
116,15,19.279604,0.318975,0.959245,0,114.906747,scenario_003,medium
117,15,1.355172,0.291956,0.700909,1,17.462931,scenario_003,short
118,15,12.275451,0.454193,0.403512,1,50.434658,scenario_003,medium
119,15,9.15611,0.740104,0.668188,1,33.320533,scenario_003,medium
120,15,1.821683,0.456544,1.0,1,19.661893,scenario_003,short
121,15,0.973274,0.620319,0.17097,1,16.807662,scenario_003,short
122,16,16.165091,0.465545,0.93205,0,73.314276,scenario_003,medium
123,16,2.169991,0.506636,0.602273,0,23.654912,scenario_003,short
124,16,1.325315,0.514809,0.961368,1,19.90994,scenario_003,short
125,16,1.403237,0.120404,0.624751,0,20.459167,scenario_003,short
126,16,1.690902,0.447365,0.795043,1,19.848674,scenario_003,short
127,16,13.650128,0.280994,0.433935,0,80.044557,scenario_003,medium
128,16,0.864005,0.432943,0.399992,0,20.455428,scenario_003,short
129,16,1.058787,0.321606,1.0,0,21.952929,scenario_003,short
130,17,1.206212,0.507586,0.767651,1,19.529421,scenario_003,short
131,17,2.365878,0.241366,0.867245,1,21.463424,scenario_003,short
132,17,1.004778,0.31099,0.405957,1,18.822802,scenario_003,short
133,17,1.10238,0.314135,0.221835,0,20.777717,scenario_003,short
134,17,8.782577,0.210953,0.409838,0,63.925416,scenario_003,medium
135,17,16.548795,0.42812,0.423911,0,105.77239,scenario_003,long
136,17,13.598823,0.606194,0.983314,0,64.155626,scenario_003,medium
137,18,43.143679,0.974049,0.512348,1,98.893491,scenario_003,long
138,18,8.091584,0.590442,0.254162,0,59.448759,scenario_003,medium
139,18,1.612293,0.270052,0.721642,2,20.445797,scenario_003,short
140,18,1.049881,0.730334,0.434222,0,21.937842,scenario_003,short
141,18,1.011658,0.068667,0.140295,1,20.626185,scenario_003,short
142,19,8.879898,0.367532,0.05,0,47.907864,scenario_003,long
143,19,4.479604,0.194531,0.528965,0,43.899267,scenario_003,medium
144,19,16.460208,0.221385,0.484694,0,104.734763,scenario_003,medium
145,19,3.198629,0.216441,0.308145,0,34.728392,scenario_003,short
146,19,0.826608,0.337097,0.460508,2,20.227727,scenario_003,short
147,20,1.16647,0.369058,0.21738,1,22.441963,scenario_003,short
148,20,2.101347,0.843598,0.626137,1,26.283494,scenario_003,short
149,20,12.300613,0.681696,0.452307,0,87.603001,scenario_003,medium
150,20,1.291928,0.370263,0.415033,0,24.51216,scenario_003,short
151,20,0.940004,0.122192,0.426201,0,24.271827,scenario_003,short
152,20,9.945392,0.219545,0.799711,1,41.2351,scenario_003,medium
153,20,1.464685,0.400026,0.217603,0,24.984591,scenario_003,short
154,20,5.590426,0.260916,0.266107,0,45.521554,scenario_003,medium
155,20,17.985698,1.0,0.845631,1,64.78954,scenario_003,long
156,20,2.523941,0.112366,0.994245,0,33.898657,scenario_003,short
157,20,23.08909,0.447127,0.644495,2,53.960531,scenario_003,long
158,21,1.177134,0.234063,0.538043,0,27.146933,scenario_003,short
159,21,15.039057,0.671907,0.219048,0,106.079706,scenario_003,medium
160,21,0.878376,0.187317,0.457197,1,22.995886,scenario_003,short
161,21,6.65595,0.574651,0.900279,0,50.118049,scenario_003,medium
162,21,1.427569,0.383911,0.310617,1,25.17306,scenario_003,short
163,21,11.872952,0.481249,0.64879,1,48.065107,scenario_003,medium
164,21,0.640433,0.585225,0.695687,1,22.088513,scenario_003,short
165,21,1.722541,0.406935,0.149747,0,26.396853,scenario_003,short
166,21,2.386937,0.348329,1.0,0,32.568594,scenario_003,short
167,22,1.194552,0.482917,0.743549,1,24.484069,scenario_003,short
168,22,1.201924,0.415487,0.240437,0,26.518143,scenario_003,short
169,22,19.346644,0.967875,0.863778,0,90.256053,scenario_003,long
170,22,1.441942,0.053682,0.747503,1,24.509251,scenario_003,short
171,22,5.691744,0.280007,1.0,0,41.222222,scenario_003,medium
172,22,8.80852,0.705623,0.40216,1,46.344444,scenario_003,medium
173,22,2.327613,0.27029,0.05,0,29.96996,scenario_003,short
174,23,23.677138,0.818337,1.0,1,88.136877,scenario_003,long
175,23,2.036737,0.401274,0.476499,0,30.31224,scenario_003,short
176,24,1.495574,0.442833,0.770144,0,29.580731,scenario_003,short
177,24,2.034117,0.23582,0.485262,1,29.913312,scenario_003,short
178,24,16.847606,0.405716,0.410822,1,62.678579,scenario_003,medium
179,24,9.891502,0.74926,0.508859,2,36.819682,scenario_003,medium
180,24,24.778487,0.39574,0.698453,0,143.154486,scenario_003,long
181,24,0.6279,0.273135,0.461942,2,25.0,scenario_003,short
182,24,9.101671,0.622403,0.788141,0,65.306899,scenario_003,medium
183,24,2.508089,0.345757,0.058698,0,32.893282,scenario_003,short
184,24,0.884121,0.372276,0.40067,0,27.12632,scenario_003,short
185,24,10.099044,0.70209,0.887597,0,74.76655,scenario_003,long
186,24,0.87537,0.357735,0.257965,1,25.845634,scenario_003,short
187,24,2.002528,0.36839,0.450228,1,28.001965,scenario_003,short
188,25,42.999072,0.853929,0.640438,0,166.540647,scenario_003,long
189,25,44.038905,0.903099,0.576711,2,89.082802,scenario_003,long
190,25,1.161775,0.204365,0.332756,1,27.616704,scenario_003,short
191,25,1.20204,0.428368,0.669016,1,28.420596,scenario_003,short
192,25,0.566043,0.150536,0.46025,0,26.789746,scenario_003,short
193,25,1.289696,0.409071,0.551827,0,30.674823,scenario_003,short
194,25,1.593764,0.722119,0.677578,0,30.884695,scenario_003,short
195,25,0.704788,0.201592,0.186022,1,26.936862,scenario_003,short
196,25,18.375467,0.445609,0.177645,2,50.260305,scenario_003,medium
197,25,1.516687,0.526162,0.333833,1,28.668452,scenario_003,short
198,25,13.247025,0.361274,0.109377,0,91.865547,scenario_003,medium
199,25,3.636115,0.253189,0.073431,1,34.263352,scenario_003,short
200,25,0.971819,0.498534,0.686015,0,30.236755,scenario_003,short
201,26,16.822955,0.337317,0.074608,1,58.473798,scenario_003,medium
202,26,1.481271,0.380858,0.556634,1,29.447636,scenario_003,short
203,26,38.389487,0.872784,1.0,0,186.352796,scenario_003,long
204,26,1.190564,0.147871,0.68965,0,29.856889,scenario_003,short
205,26,1.590645,0.188708,0.776083,0,32.970085,scenario_003,short
206,26,2.453952,0.149003,0.403227,2,28.989129,scenario_003,short
207,27,2.122584,0.429511,0.440837,0,35.926925,scenario_003,short
208,27,2.437217,0.097357,0.677856,0,37.248984,scenario_003,short
209,27,1.326653,0.381859,0.647039,0,32.448807,scenario_003,short
210,27,22.684195,0.939342,0.526809,0,133.427584,scenario_003,medium
211,27,28.009466,0.409185,0.557681,2,73.5375,scenario_003,long
212,27,1.361857,0.417875,0.624609,0,34.644492,scenario_003,short
213,27,2.367161,0.365856,1.0,1,30.986162,scenario_003,short
214,27,14.848585,0.783649,0.39545,0,103.217374,scenario_003,long
215,27,13.876386,1.0,1.0,0,103.45592,scenario_003,long
216,28,7.95655,0.191684,0.31122,0,60.30554,scenario_003,medium
217,28,1.092882,0.121734,0.307293,0,33.474652,scenario_003,short
218,28,8.204069,0.289467,0.135739,0,62.39759,scenario_003,medium
219,28,2.253176,0.332841,0.80134,0,37.785985,scenario_003,short
220,28,12.302547,0.860798,0.797453,1,52.11681,scenario_003,medium
221,28,0.960817,0.131077,0.165033,0,33.198275,scenario_003,short
222,28,1.438487,0.318088,0.666365,1,31.233849,scenario_003,short
223,28,1.616911,0.1891,0.55698,0,36.428089,scenario_003,short
224,28,0.896613,0.430209,0.05,0,31.037136,scenario_003,short
225,28,1.113849,0.405436,0.56567,0,32.788956,scenario_003,short
226,28,12.592394,0.199433,0.765263,0,92.764091,scenario_003,medium
227,28,1.730741,0.146683,0.318871,1,31.990249,scenario_003,short
228,29,1.378104,0.397462,0.156093,1,33.146448,scenario_003,short
229,29,1.087741,0.452026,0.538096,2,30.725524,scenario_003,short
230,29,7.583298,0.217365,0.844262,1,45.377258,scenario_003,medium
231,29,18.76628,0.482316,1.0,0,118.808898,scenario_003,medium
