job_id,arrival_time,runtime,cpu_demand,mem_demand,priority,deadline_time,scenario_id,job_class
0,0,6.557131,0.202793,0.299081,0,29.481581,scenario_007,medium
1,0,11.012914,1.0,0.807058,0,40.657706,scenario_007,medium
2,0,1.134367,0.294816,0.300557,1,2.794526,scenario_007,short
3,0,5.137497,0.170859,0.166646,0,20.556193,scenario_007,medium
4,0,1.2431,0.127169,0.136474,2,1.155831,scenario_007,short
5,0,1.934214,0.429934,0.400964,0,8.442638,scenario_007,short
6,0,3.100829,0.488423,0.390237,0,10.188244,scenario_007,medium
7,0,49.105939,0.674319,0.719573,0,183.346428,scenario_007,long
8,0,1.494006,0.265526,0.384771,2,2.033852,scenario_007,short
9,0,10.253149,0.604049,0.919129,0,39.563236,scenario_007,medium
10,0,15.039189,0.30724,0.387783,1,36.354338,scenario_007,medium
11,0,53.006931,0.457968,0.438916,0,212.855616,scenario_007,long
12,1,6.22937,0.989159,1.0,0,21.345329,scenario_007,medium
13,1,1.306244,0.129021,0.258964,0,5.666259,scenario_007,short
14,1,2.596715,0.495733,0.377938,1,6.144447,scenario_007,medium
15,1,1.111438,0.421209,0.532778,0,5.394226,scenario_007,short
16,1,1.075297,0.408242,0.872878,0,5.759415,scenario_007,short
17,1,1.051397,0.640509,0.796867,0,5.493916,scenario_007,short
18,1,51.767445,0.605217,0.601285,0,197.314596,scenario_007,long
19,1,1.179894,0.326689,0.249436,0,5.834691,scenario_007,short
20,1,7.497155,0.248539,0.248129,1,19.844646,scenario_007,medium
21,1,1.282179,0.253314,0.27478,0,5.882889,scenario_007,short
22,1,5.602878,0.520799,0.586975,1,13.593257,scenario_007,medium
23,2,1.439441,0.497347,0.499874,0,7.033821,scenario_007,short
24,2,1.265212,0.151027,0.159726,0,6.18589,scenario_007,short
25,2,10.302212,0.44841,0.438215,0,44.902835,scenario_007,medium
26,2,1.500443,0.106454,0.369036,0,7.627379,scenario_007,short
27,2,6.146286,0.610045,1.0,0,29.341757,scenario_007,medium
28,2,17.970862,0.148512,0.37166,1,48.863404,scenario_007,medium
29,2,5.161086,0.28106,0.416643,0,21.968454,scenario_007,medium
30,2,1.321606,0.693295,0.624348,1,5.845311,scenario_007,short
31,2,1.389183,0.311598,0.309606,0,6.054767,scenario_007,short
32,2,4.24884,0.938135,0.980952,0,14.679803,scenario_007,medium
33,2,1.175157,0.277757,0.138192,1,4.917893,scenario_007,short
34,2,1.292483,0.535226,0.524303,0,7.453072,scenario_007,short
35,2,1.572041,0.304231,0.478494,1,6.447129,scenario_007,short
36,2,12.497952,0.385492,0.413064,0,59.191155,scenario_007,medium
37,2,1.031281,0.541298,0.606233,0,5.905434,scenario_007,short
38,2,1.398262,0.587195,0.532927,0,7.281063,scenario_007,short
39,2,1.287416,0.398726,0.365909,1,5.127588,scenario_007,short
40,2,13.819084,0.514875,0.581341,0,47.411476,scenario_007,medium
41,2,1.482594,0.308821,0.376937,0,6.988715,scenario_007,short
42,3,7.364942,0.293469,0.280296,0,34.059412,scenario_007,medium
43,3,1.740635,0.421939,0.511926,0,9.122057,scenario_007,short
44,3,0.779533,0.122145,0.224894,1,5.025383,scenario_007,short
45,3,1.378664,0.334833,0.196037,2,4.605591,scenario_007,short
46,3,17.650566,1.0,0.869738,0,66.518952,scenario_007,long
47,3,6.951069,0.483743,0.785059,0,29.491114,scenario_007,medium
48,3,1.023292,0.131346,0.606064,0,5.984702,scenario_007,short
49,3,1.224388,0.404175,0.561752,0,8.355789,scenario_007,short
50,3,55.754237,0.567513,0.545081,0,233.97078,scenario_007,long
51,3,40.495759,0.300626,0.353783,0,181.09177,scenario_007,long
52,3,1.198178,0.375788,0.419856,2,4.669383,scenario_007,short
53,3,6.13366,0.570312,0.546113,0,23.106396,scenario_007,medium
54,3,29.158724,0.625938,0.747868,1,64.950486,scenario_007,long
55,4,1.022078,0.212415,0.368877,1,6.751925,scenario_007,short
56,4,1.248273,0.300555,0.275712,0,7.979402,scenario_007,short
57,4,9.286078,0.70774,0.681644,0,30.894749,scenario_007,medium
58,4,1.56669,0.431441,0.466697,0,8.597642,scenario_007,short
59,4,1.792726,0.401563,0.660322,0,11.967375,scenario_007,short
60,4,1.39827,0.425407,0.33753,0,7.984669,scenario_007,short
61,4,79.809403,0.783677,0.775228,1,175.112714,scenario_007,long
62,4,27.160157,0.841849,0.807595,0,89.607812,scenario_007,long
63,4,1.264882,0.243743,0.43829,0,8.865709,scenario_007,short
64,4,1.182004,0.401005,0.476786,2,5.123804,scenario_007,short
65,4,1.236922,0.399365,0.435237,0,9.393044,scenario_007,short
66,4,1.922959,0.074552,0.05,0,9.779658,scenario_007,short
67,4,6.064207,0.627054,0.736524,0,26.775299,scenario_007,medium
68,4,14.893998,1.0,0.918397,1,45.279425,scenario_007,long
69,5,1.242479,0.716014,0.797734,0,10.580931,scenario_007,short
70,5,14.204061,0.560307,0.460855,0,45.979445,scenario_007,medium
71,5,7.174639,0.480621,0.552496,1,25.946041,scenario_007,medium
72,5,1.215829,0.413256,0.734585,0,9.348308,scenario_007,short
73,5,12.24376,0.292464,0.319992,0,54.828296,scenario_007,medium
74,5,1.262882,0.286579,0.381073,0,10.171705,scenario_007,short
75,5,1.236359,0.082001,0.351735,0,8.565386,scenario_007,short
76,5,9.7276,0.494318,0.436747,0,34.296246,scenario_007,medium
77,5,1.346617,0.340887,0.587487,0,10.748573,scenario_007,short
78,5,1.581326,0.721936,0.689849,0,10.320178,scenario_007,short
79,5,1.647234,0.667384,0.545598,0,10.144125,scenario_007,short
80,6,1.770403,0.480322,0.806697,0,11.484056,scenario_007,short
81,6,11.310069,0.43872,0.521049,0,52.191785,scenario_007,medium
82,6,11.010106,0.417583,0.406974,0,43.170694,scenario_007,medium
83,6,6.342444,0.927453,0.835205,0,31.113505,scenario_007,medium
84,6,1.935116,0.354752,0.321555,1,10.924218,scenario_007,short
85,6,40.682544,0.607578,0.587749,1,110.533844,scenario_007,long
86,6,72.183304,0.62258,0.613217,0,247.800115,scenario_007,long
87,6,3.873058,0.609503,0.603743,0,23.34922,scenario_007,medium
88,6,8.422743,0.401147,0.520284,0,41.712435,scenario_007,medium
89,6,212.14766,0.630028,0.636151,0,811.197045,scenario_007,long
90,6,9.999586,0.422728,0.48303,1,35.304452,scenario_007,medium
91,6,1.358042,0.252785,0.362514,2,7.861278,scenario_007,short
92,6,1.3223,0.302871,0.304087,0,10.320882,scenario_007,short
93,6,4.143701,0.132502,0.644877,0,19.648381,scenario_007,medium
94,7,1.20077,0.221873,0.413719,0,11.41488,scenario_007,short
95,7,6.813012,0.434906,0.496106,0,30.539517,scenario_007,medium
96,7,7.056333,0.127707,0.060999,2,14.542015,scenario_007,medium
97,7,1.089189,0.432716,0.749924,0,10.577211,scenario_007,short
98,7,0.957511,0.10172,0.176504,0,10.406426,scenario_007,short
99,7,0.846789,0.300455,0.494802,0,10.201055,scenario_007,short
100,7,40.184376,1.0,1.0,0,178.647696,scenario_007,long
101,7,1.316001,0.61816,0.557071,0,12.134164,scenario_007,short
102,7,1.102818,0.587743,0.850625,0,11.944444,scenario_007,short
103,7,1.394667,0.593569,0.713715,1,10.354134,scenario_007,short
104,7,0.917803,0.41085,0.456258,0,10.07433,scenario_007,short
105,7,1.312782,0.431276,0.454846,1,10.729974,scenario_007,short
106,7,1.276981,0.404046,0.407605,0,10.790629,scenario_007,short
107,7,1.476081,0.287171,0.380852,0,12.3289,scenario_007,short
108,8,10.36925,0.46694,0.440266,0,49.796886,scenario_007,medium
109,8,71.306981,0.927432,0.841167,0,327.105864,scenario_007,long
110,8,81.439174,0.787213,0.815781,0,288.760621,scenario_007,long
111,8,1.4782,0.117054,0.198771,0,14.382204,scenario_007,short
112,8,0.864289,0.643075,0.661007,0,11.861399,scenario_007,short
113,8,0.909533,0.400685,0.395677,0,11.398023,scenario_007,short
114,8,1.121567,0.272193,0.212276,0,11.762408,scenario_007,short
115,8,0.721783,0.201689,0.321803,1,9.684895,scenario_007,short
116,8,1.038276,0.234274,0.508506,0,12.169045,scenario_007,short
117,9,5.724503,0.384752,0.510787,0,25.819499,scenario_007,medium
118,9,1.575502,0.397087,0.388131,0,14.573268,scenario_007,short
119,9,5.52936,0.612469,0.591519,0,29.523322,scenario_007,medium
120,9,91.425381,0.332521,0.199359,0,317.01399,scenario_007,long
121,9,41.322809,0.736937,0.744246,0,138.346104,scenario_007,long
122,9,12.058862,0.638599,0.742025,1,42.789944,scenario_007,medium
123,9,1.580877,0.266235,0.325929,0,15.033042,scenario_007,short
124,9,11.780937,0.619163,0.616746,0,51.732019,scenario_007,medium
125,9,9.269427,0.209924,0.596458,0,48.340579,scenario_007,medium
126,9,1.268618,0.093965,0.198668,0,13.158101,scenario_007,short
127,9,4.104628,0.543511,0.717549,0,20.799919,scenario_007,medium
128,9,19.585813,0.837567,0.913516,0,81.117707,scenario_007,medium
129,9,1.173833,0.323509,0.224544,0,13.423955,scenario_007,short
130,9,1.420889,0.135707,0.176929,0,14.728945,scenario_007,short
131,9,5.433219,0.352424,0.490334,0,30.391891,scenario_007,medium
132,9,1.476187,0.179702,0.217351,0,13.544278,scenario_007,short
133,9,1.101204,0.416873,0.349411,0,13.622387,scenario_007,short
134,9,4.744156,0.602527,0.491916,0,25.130126,scenario_007,medium
135,9,1.074688,0.134607,0.261735,1,11.964175,scenario_007,short
136,9,8.751365,0.48265,0.352987,0,39.925986,scenario_007,medium
137,10,6.18269,0.824175,1.0,0,31.967625,scenario_007,medium
138,10,1.71688,0.283782,0.71252,0,17.059269,scenario_007,short
139,10,91.377031,0.449107,0.500131,0,312.556888,scenario_007,long
140,10,1.383464,0.432456,0.671471,0,15.138431,scenario_007,short
141,10,4.829536,0.156757,0.082923,1,24.335862,scenario_007,medium
142,10,1.010368,0.195094,0.263854,0,14.484637,scenario_007,short
143,10,148.985732,0.50147,0.725997,0,590.478,scenario_007,long
144,10,62.481794,0.94127,1.0,0,287.694151,scenario_007,long
145,11,4.5871,0.52438,0.435361,0,26.272831,scenario_007,medium
146,11,1.225918,0.050216,0.218787,0,16.593897,scenario_007,short
147,11,43.524038,0.74705,0.69672,0,142.726678,scenario_007,long
148,11,7.928997,0.606361,0.525742,0,35.018735,scenario_007,medium
149,11,45.450592,0.697062,0.553348,1,143.901182,scenario_007,long
