job_id,arrival_time,runtime,cpu_demand,mem_demand,priority,deadline_time,scenario_id,job_class
0,0,1.844776,0.646116,0.670433,0,6.319439,scenario_004,short
1,0,1.768118,0.623462,0.79601,1,3.475254,scenario_004,short
2,1,2.445042,0.170694,0.39421,1,6.693397,scenario_004,short
3,2,1.250206,0.277442,0.450987,1,4.343343,scenario_004,short
4,3,4.159828,0.059268,0.129659,0,14.583106,scenario_004,short
5,5,1.604308,0.316003,0.408197,1,8.805539,scenario_004,short
6,5,21.118396,0.479753,0.538588,2,46.655621,scenario_004,long
7,5,8.194659,0.716809,0.574427,0,28.26447,scenario_004,medium
8,5,52.449365,0.262004,0.13283,1,129.071689,scenario_004,long
9,6,2.051534,0.510642,0.680544,0,11.47607,scenario_004,short
10,7,1.46769,0.413343,0.564407,0,11.650998,scenario_004,short
11,7,14.635331,0.195373,0.196908,1,33.040091,scenario_004,medium
12,7,5.883361,0.198154,0.216832,1,19.561285,scenario_004,medium
13,7,1.477758,0.632104,0.809702,1,10.168115,scenario_004,short
14,7,1.740053,0.414918,0.464943,1,11.203773,scenario_004,short
15,8,2.605397,0.307304,0.387476,2,12.608573,scenario_004,short
16,9,2.412591,0.062975,0.185605,1,14.724597,scenario_004,short
17,11,8.150502,0.271483,0.444189,1,31.194111,scenario_004,medium
18,12,29.908886,1.0,1.0,0,82.290874,scenario_004,long
19,13,8.591785,0.499025,0.58835,0,38.510342,scenario_004,medium
20,14,9.564767,0.542373,1.0,2,29.054712,scenario_004,medium
21,14,4.475361,0.579311,0.89645,0,27.63545,scenario_004,short
22,14,100.598148,0.459798,0.384767,1,225.02235,scenario_004,long
23,14,1.897113,0.439967,0.452907,0,19.86013,scenario_004,short
24,15,2.667029,0.129998,0.09996,1,20.386718,scenario_004,short
25,15,9.976853,0.712862,0.766063,0,48.356048,scenario_004,medium
26,15,1.471993,0.767392,0.649067,0,19.234291,scenario_004,short
27,16,11.20513,0.695092,0.60021,2,32.120511,scenario_004,medium
28,17,4.67644,0.379974,0.518085,2,24.169856,scenario_004,short
29,18,2.570371,0.214655,0.675385,0,24.667815,scenario_004,short
30,18,10.695912,0.725298,0.787775,2,36.727845,scenario_004,medium
31,18,8.294719,0.686226,0.824481,0,45.48206,scenario_004,medium
32,19,8.007122,0.318396,0.782494,1,39.030452,scenario_004,long
33,20,1.414957,0.349762,0.299307,1,23.057462,scenario_004,short
34,20,3.013825,0.191716,0.272349,0,30.10216,scenario_004,short
35,21,10.813401,1.0,1.0,0,47.248172,scenario_004,long
36,22,11.782202,0.425855,0.849997,1,52.525688,scenario_004,medium
37,23,8.519334,0.184561,0.154556,1,42.790387,scenario_004,medium
38,23,2.612251,0.388162,0.686649,1,28.866372,scenario_004,short
39,24,2.275433,0.348333,0.381628,0,31.293399,scenario_004,short
40,24,47.777976,0.385974,0.305703,0,166.292256,scenario_004,long
41,25,1.474701,0.491759,0.381233,2,27.511714,scenario_004,short
42,25,11.576977,0.422532,0.603445,0,63.216661,scenario_004,medium
43,25,9.608697,0.656231,0.78284,0,51.094868,scenario_004,medium
44,25,2.202463,0.411327,0.791558,1,29.411309,scenario_004,short
45,25,2.199195,0.281431,0.341535,1,30.294579,scenario_004,short
46,26,10.807111,0.589209,0.625607,1,46.065327,scenario_004,medium
47,26,1.713721,0.236494,0.279723,1,29.878107,scenario_004,short
48,26,14.96057,0.506963,0.507064,2,51.730504,scenario_004,medium
49,26,32.003072,0.816161,0.702246,1,85.403749,scenario_004,long
50,26,2.137765,0.375274,0.30035,2,29.486359,scenario_004,short
51,26,11.32983,0.684911,0.598754,0,63.525516,scenario_004,medium
52,27,6.493045,1.0,0.80919,1,38.172541,scenario_004,medium
53,27,1.185869,0.297508,0.515791,0,30.431352,scenario_004,short
54,28,34.584369,0.966257,0.789801,0,147.714613,scenario_004,long
55,28,2.578922,0.795418,0.729574,0,34.138358,scenario_004,short
56,29,1.988815,0.107252,0.080611,1,33.312565,scenario_004,short
57,29,1.613711,0.331473,0.217887,0,33.413938,scenario_004,short
58,29,1.640617,0.24758,0.577352,1,32.97603,scenario_004,short
59,30,1.712536,0.138921,0.338541,0,34.377781,scenario_004,short
60,30,1.385627,0.321521,0.711508,1,33.22068,scenario_004,short
61,31,1.112858,0.168794,0.308839,0,34.519748,scenario_004,short
62,31,10.554315,0.659026,0.528618,2,51.111452,scenario_004,medium
63,31,1.653963,0.436123,0.544971,0,35.478517,scenario_004,short
64,32,54.830452,0.419883,0.419094,0,204.374096,scenario_004,long
65,33,4.685805,0.143887,0.293391,0,46.343224,scenario_004,medium
66,33,3.663021,0.136611,0.240274,2,40.161281,scenario_004,short
67,34,1.232143,0.116641,0.085486,0,38.322281,scenario_004,short
68,35,2.067148,0.164061,0.599956,0,41.161874,scenario_004,short
69,35,0.924073,0.33594,0.470487,0,37.255908,scenario_004,short
70,36,7.356565,0.304905,0.278948,1,53.301792,scenario_004,medium
71,36,1.043562,0.105983,0.211933,0,38.878453,scenario_004,short
72,36,2.254392,0.102257,0.139749,0,41.982217,scenario_004,short
73,37,1.51,0.180618,0.110688,0,41.66401,scenario_004,short
74,37,118.413387,0.312991,0.25,0,370.46078,scenario_004,long
75,37,2.009979,0.141042,0.334597,0,43.420098,scenario_004,short
76,38,11.960946,0.311478,0.428357,2,57.984496,scenario_004,medium
77,38,2.64432,0.4305,0.809613,2,41.520516,scenario_004,short
78,39,3.300173,0.239395,0.365345,1,46.910999,scenario_004,short
79,39,2.180067,0.498067,0.513848,1,43.951503,scenario_004,short
80,39,12.298783,0.552788,0.830799,0,72.530681,scenario_004,medium
81,39,1.852173,0.751423,0.722836,0,44.364267,scenario_004,short
82,39,1.48903,0.156584,0.453519,1,42.142363,scenario_004,short
83,39,28.0795,0.691738,0.980238,0,124.743162,scenario_004,long
