job_id,arrival_time,runtime,cpu_demand,mem_demand,priority,deadline_time,scenario_id,job_class
0,0,2.325021,0.416962,0.401894,0,8.548183,scenario_005,short
1,0,1.87386,0.29039,0.367216,1,2.343044,scenario_005,short
2,0,2.086332,0.628253,0.805451,0,6.619675,scenario_005,short
3,0,7.006369,0.291791,0.300795,0,10.596211,scenario_005,medium
4,0,2.983817,0.342084,0.725984,2,7.250439,scenario_005,short
5,1,3.483749,0.500982,0.554355,1,10.579735,scenario_005,medium
6,1,1.842605,0.364041,0.50563,0,3.702443,scenario_005,short
7,1,1.614487,0.246393,0.419094,0,3.570154,scenario_005,short
8,1,8.544102,0.640254,0.60101,0,24.153317,scenario_005,medium
9,1,3.958365,0.269971,0.766557,0,15.511083,scenario_005,short
10,1,2.102216,0.387717,0.706837,1,6.884784,scenario_005,short
11,1,2.798157,0.076477,0.492709,1,5.222459,scenario_005,short
12,2,9.23954,0.601335,0.529586,1,23.784642,scenario_005,long
13,2,3.592857,0.214838,0.854185,0,9.678264,scenario_005,short
14,2,26.740307,0.331599,0.543302,0,94.472592,scenario_005,long
15,2,30.325058,0.820719,0.933061,1,56.72972,scenario_005,long
16,2,1.6052,0.061009,0.22788,0,5.423182,scenario_005,short
17,2,21.445809,0.966559,1.0,1,63.38919,scenario_005,long
18,3,2.2247,0.120364,0.261935,0,10.046519,scenario_005,short
19,3,3.155335,0.090843,0.589982,1,9.817424,scenario_005,short
20,3,3.293269,0.252255,0.400303,0,13.204901,scenario_005,short
21,3,2.632052,0.244185,0.173214,0,8.123624,scenario_005,short
22,3,2.420987,0.355546,0.862518,0,7.810239,scenario_005,short
23,3,2.833112,0.271752,0.132432,0,12.799421,scenario_005,short
24,3,2.458883,0.37934,0.490615,1,9.184772,scenario_005,short
25,4,4.065203,0.703361,0.764789,0,14.997967,scenario_005,medium
26,4,6.815526,0.432794,0.485003,0,29.233147,scenario_005,medium
27,5,34.852841,0.935858,0.778798,0,56.581783,scenario_005,long
28,5,2.840718,0.348633,0.378404,0,11.336647,scenario_005,short
29,5,3.346978,0.375556,0.446418,0,15.719072,scenario_005,short
30,5,8.550484,0.767085,0.725994,0,27.612943,scenario_005,long
31,5,1.92304,0.765499,0.495534,0,11.324433,scenario_005,short
32,5,1.405339,0.054745,0.192406,0,10.012896,scenario_005,short
33,5,2.57114,0.374377,0.432456,0,9.971305,scenario_005,short
34,6,5.582796,0.286353,0.367401,1,15.928567,scenario_005,medium
35,6,5.258325,0.732803,1.0,0,13.824577,scenario_005,medium
36,6,4.163704,0.695982,0.494214,0,13.156006,scenario_005,short
37,6,10.25591,0.345427,0.476144,0,21.498904,scenario_005,medium
38,7,10.968911,0.648257,0.766824,0,42.778666,scenario_005,medium
